image_id,cancer,InceptionV3_ImageNet_logit_256_0,InceptionV3_ImageNet_logit_256_1,InceptionV3_ImageNet_logit_256_2,InceptionV3_ImageNet_logit_256_3,InceptionV3_ImageNet_logit_256_4
111020467,0,0.010791821855276622,0.016235359889124085,0.020868469449656278,0.007453599652960543,0.019075663846446933
1360770089,0,0.00945586261287051,0.00933363268219457,0.01699673412880701,0.01574271609088035,0.01113557133746826
21872985,0,0.0178784874921078,0.017453955715813572,0.04231539184477488,0.015222892624023808,0.021566192084574585
1924268326,0,0.023319928060802863,0.010807912216585284,0.022448410360684602,0.010091101416870777,0.011158988933145262
1332075298,0,0.035141647845381395,0.019765170683021492,0.022157648790272023,0.005298552729401874,0.02463697902286148
1436130967,0,0.022353675786588794,0.02795324268383367,0.007543446186642936,0.007489186502283475,0.024540990756551077
356073281,0,0.046776239321730986,0.06563521982978757,0.03397509288680608,0.019646145389768603,0.013126051460790827
1359841808,0,0.02210492754059204,0.023479626932497128,0.06394938700340948,0.04245491189068052,0.04205302808201099
1487891187,0,0.013527810436012122,0.022835397292870045,0.027701928370683714,0.018277411477745215,0.027077399976080163
2140865729,0,0.01471501847497447,0.01623885054914066,0.04032269643592833,0.0352286160995844,0.01137028107788727
138455989,0,0.024200638045912173,0.008285543256913297,0.03914908265957964,0.018896170339758985,0.011215274945590636
1233807307,0,0.005422246510409019,0.008627657056188471,0.00850153689051297,0.008185886206693603,0.020287817902016857
416911078,0,0.011391254013739882,0.00883456117462116,0.028293658151792415,0.014538329700964586,0.018292420220985612
863584419,0,0.006228430207433351,0.017894226244806855,0.04633607267113768,0.031026880430202193,0.03504213993369513
681293144,0,0.013714260512730633,0.025459329579421656,0.027317942137832816,0.0087162012343638,0.009376345227486024
893081740,0,0.010361580416331319,0.010126667189906149,0.01145001303739681,0.00666546166409495,0.014670800424358992
153118702,0,0.004934646163266346,0.006924889108717524,0.009378608400914295,0.0030491719932216046,0.0020376925723459343
671053837,0,0.006300201275815408,0.005676824053053481,0.04250168812231982,0.024459184720055985,0.010665037798655137
399181091,0,0.00945764169207347,0.0072576923760625306,0.02573853507333815,0.004770183091425036,0.01190434780982005
1212253864,0,0.013962641862976582,0.027662939629075175,0.034927861204681485,0.010067655406088073,0.011100111037275373
1380903818,0,0.014911435318122213,0.01011767448853269,0.04254242083455787,0.016093595696934568,0.01981977227074836
346138451,0,0.015418872728453116,0.010512919809492247,0.01883919927271831,0.02436744631465723,0.0062406071432107345
816175133,0,0.017528750138230433,0.01588796695669278,0.03506927553050666,0.005223546288741082,0.018632693750292015
1362666695,0,0.00737174999374484,0.009693526760725567,0.015446886729720992,0.003580183287523233,0.007102533767055812
1665207903,0,0.024100763851701325,0.028352977119340577,0.04368146635473199,0.014496391220952651,0.015544613878932984
2033708519,0,0.0320538092387414,0.03354536937886429,0.027789054478057035,0.009893573309449441,0.013548596124937737
64163305,0,0.05599857656830623,0.03676662682514051,0.021622804019167368,0.03189677484538511,0.01873471004409745
137961824,0,0.018064243621965976,0.004916512133496555,0.02608643078432518,0.0030853242416926554,0.004537476601292959
380350032,0,0.06149291750938205,0.026547322062554727,0.03381611595511457,0.04173307067669108,0.015771626369301493
1753303399,0,0.007270961703020344,0.019200534034285507,0.010560442263678175,0.005412855148989036,0.020049770106778837
99792151,0,0.03993525392007112,0.01895892795313254,0.029761604393552316,0.04114793490641658,0.03627797443293084
241926138,0,0.011505013415557423,0.013628513500825983,0.017061983089842768,0.017295691440373857,0.009215155110196936
1552134322,0,0.009344344430786489,0.024980707136843496,0.035102898049627324,0.02177352801918062,0.013886499519426077
269811751,0,0.011046903736068913,0.013748690404852172,0.021823655938494287,0.006013794395859522,0.014681906304215267
1084689895,0,0.019388509309007627,0.04361460873931111,0.013767414705810367,0.016630369000855533,0.018313090940754652
110562898,0,0.01742380777845506,0.03736659112551707,0.011824409689724698,0.006450871909835452,0.008998331608213594
1564996746,0,0.013775359712571184,0.014507116487665648,0.02025762167451284,0.008112646797506829,0.007972578946556804
720877274,0,0.02524861967565935,0.014092426235229001,0.03723394280347782,0.024291496706351848,0.006860370410095754
1749888089,0,0.023024080842388422,0.009684336193828077,0.03295448522003299,0.05670767948365105,0.015671156824284993
1905496957,0,0.02204366352892411,0.05223131466568955,0.07470794922463306,0.019166136885864125,0.00936516810520967
2009051411,0,0.028408643820371754,0.041328847600349564,0.018262979323249228,0.009031826952986342,0.01965332123702544
607377238,0,0.009143302614772694,0.01171893110258481,0.02220496933791041,0.015587451300922112,0.01792102410226687
1966021463,0,0.011165639842937261,0.007962437280755762,0.02546013294624677,0.01808692976265714,0.01580156084332071
1017032466,0,0.014123849321901092,0.01427201617015257,0.02346005627821364,0.016941422800295737,0.01208434120307703
1107790262,0,0.008661059789475367,0.01104500365630184,0.01757980064682066,0.009980292676926475,0.009688066231541717
722947379,0,0.015121606035328573,0.008782577694719691,0.011898211864718703,0.0038383964124038073,0.005823753465216077
1863074662,0,0.024683944720154956,0.0027511015408062667,0.010303673232708945,0.012462481428691637,0.013821492311586213
1334870931,0,0.019017312671689116,0.02644420498193135,0.007992573678659264,0.008458432035894007,0.007375463713951696
1587550393,0,0.017379749771460222,0.012128592481124141,0.019970894100632106,0.005292300980519212,0.006859230482626277
115673357,0,0.023511820364400672,0.00959257153453609,0.02191618272766059,0.021210917697092734,0.048915349914327604
681869964,0,0.016979652812168948,0.008179339299360225,0.01477863449335631,0.011592880779534721,0.007339917572539192
559036768,0,0.03368855270248853,0.03541899897383059,0.015482737231519049,0.009842715063150646,0.017390215279793775
1695338684,0,0.020015674492015623,0.013346666793108088,0.015944580975837928,0.01423715580757579,0.0028000328490392526
318614315,0,0.03471889795318079,0.01942089883378527,0.05480597204343875,0.032930265999643354,0.026456715874115178
1525125898,0,0.022111697016167622,0.021085813312973718,0.05304025055478288,0.016780469642512525,0.03569940473115559
103866490,0,0.011354713269472617,0.013279957388740918,0.012158493252696703,0.010481562841341337,0.010736371706354473
414132980,0,0.01036490877140441,0.011287319449743663,0.0255225269308344,0.006686433431396938,0.015248185904504701
18116642,0,0.007921287885017793,0.027032602543099603,0.02846697903232325,0.01758128636944055,0.006169620572066269
369174347,0,0.016193585408454263,0.004734413274683249,0.026206095295807703,0.009082594731389195,0.014095706648871303
1017657643,0,0.023944896392831636,0.013032122162024276,0.015025481578473473,0.009465824620641649,0.022650578916174408
315489460,0,0.014595460269472331,0.00544797663352236,0.015400703126640103,0.006348898200786384,0.003265941172087608
1568819018,0,0.01912437707277777,0.00905935614125743,0.009333045985839642,0.008711783423101613,0.014465437479149688
1576169082,0,0.02793988984027969,0.05099206888240164,0.03652107097561199,0.021615393038168743,0.010767332293581205
235708697,0,0.025804554043868746,0.011147842943544813,0.025496345018177043,0.005712611954322005,0.010821842540392817
608704305,0,0.01084243047208445,0.014386431241960356,0.03900577534557617,0.016045026839820998,0.013153466923854823
1794316208,0,0.010269292782766816,0.02163260346560838,0.00816288935706572,0.006306625453563954,0.008669942452895747
2059636334,0,0.014387056363696466,0.01966656770285096,0.020013831598826054,0.0038728953724299457,0.015260548190764254
1025288867,0,0.00840374498006821,0.026847538737571057,0.010063363014893014,0.008001775981235101,0.025340098735184106
1264805357,0,0.00962427670477455,0.02567260102157549,0.009313304456798113,0.005178246186782422,0.029212353479271414
117176863,0,0.0077519499681337305,0.029190625404542033,0.03777287292584523,0.01946125094922881,0.018688090700606546
1550352562,0,0.007021511617191451,0.007096173830539986,0.010194428472165356,0.005242334135918044,0.0034059158113020865
66767280,0,0.024029963415740242,0.011435170414649493,0.025256469452073983,0.0283306655232744,0.014134484554021614
575480650,0,0.012018137475037601,0.009235294405350208,0.02526117679021253,0.008128398210728442,0.02433202040293194
1239489671,0,0.022992230768588074,0.021885947651561863,0.014130867794926604,0.004175877601998613,0.011350203601127441
1518681575,0,0.011727947501230216,0.010770409379603491,0.010873438279136474,0.006495440267031424,0.005401727525883065
699997993,0,0.04525598764059015,0.013889991878726303,0.057178399055785804,0.0182345459085674,0.014941423946312253
1319535576,0,0.04166565197598246,0.011930786087456464,0.07983120387218792,0.03220021073442618,0.024920233170364674
1022314316,0,0.011648587564437112,0.010866416956705004,0.026002903719357557,0.020569054438417687,0.022930870749263733
1111960447,0,0.013526117603296504,0.02873230105403062,0.027094601271044728,0.049032125719278306,0.008571815159041403
846218107,0,0.014284215696511495,0.011235515509359667,0.015707895859180667,0.01055680737455697,0.006438209458439407
1790151672,0,0.01444008461553627,0.02638088121207241,0.014372840656817758,0.027476823539225804,0.028927643183764565
429934661,0,0.02568725550473815,0.03010198778168174,0.013382788538840144,0.013993716695265107,0.010471374751157385
450955062,0,0.010548467396943359,0.016653381302831418,0.0060034638408773015,0.0039842439461313765,0.004741172117154882
616848768,0,0.027155306176951954,0.015533390610066176,0.011921263200100988,0.003340296665459235,0.021646881621780637
1741180433,0,0.011652750787240446,0.013716678807887734,0.0055772277207001755,0.006826436806590077,0.0074286026439473775
959754061,0,0.039649522855148826,0.02347322691992236,0.12584847963635862,0.11434328994637226,0.03610889072094818
1977854978,0,0.032976951866139394,0.020121512163551996,0.05752304573148028,0.017093324749969493,0.0069576265644807345
107993356,0,0.0068274364531425045,0.015849277548525574,0.014282290403427125,0.005165942777477618,0.009769384822304243
359766737,0,0.032571110294116426,0.021404256155252994,0.02270253616322522,0.01503432599360007,0.05957994911052703
800970809,0,0.03437511946698228,0.03303596671163988,0.034125582462890526,0.01685203916698858,0.026742876234075036
513807463,0,0.02273726267150894,0.04805440320528003,0.03421838591890356,0.02855988707477151,0.04796392762098287
1713538591,0,0.009216774389354634,0.016694593147286874,0.012395052944057914,0.014003698821359623,0.01707117545448199
778789972,0,0.012069303363818808,0.02638248104015614,0.012928571648129888,0.03299083612498877,0.012379011270413508
833379289,0,0.024047332225778265,0.020260163398070803,0.03555855714962729,0.013623716576838706,0.01885220675672566
267208308,0,0.008493387010441333,0.010313858005033408,0.017258063911172482,0.00827250663833102,0.006262985747971881
